ID,Entity,Category,Group,Query,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,ctx_first_token_id,dst_start,end_layer,patched_layers,head,pos_src_count,pos_dst_count,baseline_logit_noRAG,patched_logit_noRAG,logit_mockRAG,delta
42,Post Malone,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and songwriter",architect,1113,0,22,0..22,-1,1296,1296,1.0341796875,1.84375,13.5703125,0.8095703125
42,Post Malone,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and songwriter",architect,1113,0,23,0..23,-1,1296,1296,1.0341796875,2.166015625,13.5703125,1.1318359375
42,Post Malone,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and songwriter",architect,1113,0,24,0..24,-1,1296,1296,1.0341796875,2.109375,13.5703125,1.0751953125
42,Post Malone,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and songwriter",architect,1113,0,25,0..25,-1,1296,1296,1.0341796875,2.134765625,13.5703125,1.1005859375
42,Post Malone,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and songwriter",architect,1113,0,26,0..26,-1,1296,1296,1.0341796875,2.123046875,13.5703125,1.0888671875
42,Post Malone,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and songwriter",architect,1113,0,27,0..27,-1,1296,1296,1.0341796875,2.123046875,13.5703125,1.0888671875
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,professional footballer,65786,0,20,0..20,-1,1369,1369,9.1953125,9.21875,18.328125,0.0234375
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,professional footballer,65786,0,21,0..21,-1,1369,1369,9.1953125,9.4296875,18.328125,0.234375
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,professional footballer,65786,0,22,0..22,-1,1369,1369,9.1953125,9.5,18.328125,0.3046875
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,professional footballer,65786,0,23,0..23,-1,1369,1369,9.1953125,10.671875,18.328125,1.4765625
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,professional footballer,65786,0,24,0..24,-1,1369,1369,9.1953125,10.6328125,18.328125,1.4375
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,professional footballer,65786,0,25,0..25,-1,1369,1369,9.1953125,10.5703125,18.328125,1.375
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,professional footballer,65786,0,26,0..26,-1,1369,1369,9.1953125,10.5078125,18.328125,1.3125
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,professional footballer,65786,0,27,0..27,-1,1369,1369,9.1953125,10.5078125,18.328125,1.3125
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,software engineer,36651,0,20,0..20,-1,1369,1369,6.14453125,6.38671875,18.09375,0.2421875
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,software engineer,36651,0,21,0..21,-1,1369,1369,6.14453125,6.44921875,18.09375,0.3046875
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,software engineer,36651,0,22,0..22,-1,1369,1369,6.14453125,6.515625,18.09375,0.37109375
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,software engineer,36651,0,23,0..23,-1,1369,1369,6.14453125,7.6640625,18.09375,1.51953125
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,software engineer,36651,0,24,0..24,-1,1369,1369,6.14453125,7.61328125,18.09375,1.46875
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,software engineer,36651,0,25,0..25,-1,1369,1369,6.14453125,7.62890625,18.09375,1.484375
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,software engineer,36651,0,26,0..26,-1,1369,1369,6.14453125,7.5625,18.09375,1.41796875
43,Ed Sheeran,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,software engineer,36651,0,27,0..27,-1,1369,1369,6.14453125,7.5625,18.09375,1.41796875
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,20,0..20,-1,999,999,4.00390625,3.50390625,12.5390625,-0.5
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,21,0..21,-1,999,999,4.00390625,3.6484375,12.5390625,-0.35546875
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,22,0..22,-1,999,999,4.00390625,3.638671875,12.5390625,-0.365234375
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,23,0..23,-1,999,999,4.00390625,4.17578125,12.5390625,0.171875
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,24,0..24,-1,999,999,4.00390625,4.12109375,12.5390625,0.1171875
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,25,0..25,-1,999,999,4.00390625,4.14453125,12.5390625,0.140625
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,26,0..26,-1,999,999,4.00390625,4.1015625,12.5390625,0.09765625
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,27,0..27,-1,999,999,4.00390625,4.1015625,12.5390625,0.09765625
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,20,0..20,-1,999,999,2.51171875,2.255859375,11.5078125,-0.255859375
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,21,0..21,-1,999,999,2.51171875,2.490234375,11.5078125,-0.021484375
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,22,0..22,-1,999,999,2.51171875,2.494140625,11.5078125,-0.017578125
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,23,0..23,-1,999,999,2.51171875,2.484375,11.5078125,-0.02734375
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,24,0..24,-1,999,999,2.51171875,2.494140625,11.5078125,-0.017578125
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,25,0..25,-1,999,999,2.51171875,2.49609375,11.5078125,-0.015625
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,26,0..26,-1,999,999,2.51171875,2.4921875,11.5078125,-0.01953125
44,Bruno Mars,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,27,0..27,-1,999,999,2.51171875,2.4921875,11.5078125,-0.01953125
45,Adele,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,novelist,38042,0,20,0..20,-1,962,962,1.634765625,2.880859375,13.703125,1.24609375
45,Adele,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,novelist,38042,0,21,0..21,-1,962,962,1.634765625,2.95703125,13.703125,1.322265625
45,Adele,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,novelist,38042,0,22,0..22,-1,962,962,1.634765625,2.982421875,13.703125,1.34765625
45,Adele,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,novelist,38042,0,23,0..23,-1,962,962,1.634765625,4.69921875,13.703125,3.064453125
45,Adele,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,novelist,38042,0,24,0..24,-1,962,962,1.634765625,4.54296875,13.703125,2.908203125
45,Adele,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,novelist,38042,0,25,0..25,-1,962,962,1.634765625,4.796875,13.703125,3.162109375
45,Adele,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,novelist,38042,0,26,0..26,-1,962,962,1.634765625,4.50390625,13.703125,2.869140625
45,Adele,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,novelist,38042,0,27,0..27,-1,962,962,1.634765625,4.50390625,13.703125,2.869140625
45,Adele,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,chef,75079,0,20,0..20,-1,962,962,4.71484375,5.76171875,15.25,1.046875
45,Adele,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,chef,75079,0,21,0..21,-1,962,962,4.71484375,5.84765625,15.25,1.1328125
45,Adele,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,chef,75079,0,22,0..22,-1,962,962,4.71484375,5.8828125,15.25,1.16796875
45,Adele,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,chef,75079,0,23,0..23,-1,962,962,4.71484375,6.5,15.25,1.78515625
45,Adele,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,chef,75079,0,24,0..24,-1,962,962,4.71484375,6.4765625,15.25,1.76171875
45,Adele,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,chef,75079,0,25,0..25,-1,962,962,4.71484375,6.47265625,15.25,1.7578125
45,Adele,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,chef,75079,0,26,0..26,-1,962,962,4.71484375,6.421875,15.25,1.70703125
45,Adele,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter,chef,75079,0,27,0..27,-1,962,962,4.71484375,6.421875,15.25,1.70703125
46,Harry Styles,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actor",chef,75079,0,20,0..20,-1,962,962,4.65234375,5.2109375,14.2578125,0.55859375
46,Harry Styles,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actor",chef,75079,0,21,0..21,-1,962,962,4.65234375,5.3203125,14.2578125,0.66796875
46,Harry Styles,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actor",chef,75079,0,22,0..22,-1,962,962,4.65234375,5.3515625,14.2578125,0.69921875
46,Harry Styles,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actor",chef,75079,0,23,0..23,-1,962,962,4.65234375,6.3125,14.2578125,1.66015625
46,Harry Styles,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actor",chef,75079,0,24,0..24,-1,962,962,4.65234375,6.25,14.2578125,1.59765625
46,Harry Styles,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actor",chef,75079,0,25,0..25,-1,962,962,4.65234375,6.26953125,14.2578125,1.6171875
46,Harry Styles,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actor",chef,75079,0,26,0..26,-1,962,962,4.65234375,6.1796875,14.2578125,1.52734375
46,Harry Styles,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actor",chef,75079,0,27,0..27,-1,962,962,4.65234375,6.1796875,14.2578125,1.52734375
46,Harry Styles,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actor",architect,1113,0,20,0..20,-1,962,962,2.966796875,3.21484375,12.859375,0.248046875
46,Harry Styles,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actor",architect,1113,0,21,0..21,-1,962,962,2.966796875,3.333984375,12.859375,0.3671875
46,Harry Styles,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actor",architect,1113,0,22,0..22,-1,962,962,2.966796875,3.330078125,12.859375,0.36328125
46,Harry Styles,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actor",architect,1113,0,23,0..23,-1,962,962,2.966796875,4.0859375,12.859375,1.119140625
46,Harry Styles,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actor",architect,1113,0,24,0..24,-1,962,962,2.966796875,4.046875,12.859375,1.080078125
46,Harry Styles,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actor",architect,1113,0,25,0..25,-1,962,962,2.966796875,4.08203125,12.859375,1.115234375
46,Harry Styles,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actor",architect,1113,0,26,0..26,-1,962,962,2.966796875,4.015625,12.859375,1.048828125
46,Harry Styles,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actor",architect,1113,0,27,0..27,-1,962,962,2.966796875,4.015625,12.859375,1.048828125
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter and musician,professional athlete,65786,0,20,0..20,-1,1369,1369,8.2265625,9.0,18.828125,0.7734375
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter and musician,professional athlete,65786,0,21,0..21,-1,1369,1369,8.2265625,9.1484375,18.828125,0.921875
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter and musician,professional athlete,65786,0,22,0..22,-1,1369,1369,8.2265625,9.3203125,18.828125,1.09375
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter and musician,professional athlete,65786,0,23,0..23,-1,1369,1369,8.2265625,10.1875,18.828125,1.9609375
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter and musician,professional athlete,65786,0,24,0..24,-1,1369,1369,8.2265625,10.15625,18.828125,1.9296875
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter and musician,professional athlete,65786,0,25,0..25,-1,1369,1369,8.2265625,10.1171875,18.828125,1.890625
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter and musician,professional athlete,65786,0,26,0..26,-1,1369,1369,8.2265625,10.09375,18.828125,1.8671875
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter and musician,professional athlete,65786,0,27,0..27,-1,1369,1369,8.2265625,10.09375,18.828125,1.8671875
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter and musician,software engineer,36651,0,20,0..20,-1,1369,1369,5.40234375,6.015625,18.3125,0.61328125
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter and musician,software engineer,36651,0,21,0..21,-1,1369,1369,5.40234375,6.28515625,18.3125,0.8828125
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter and musician,software engineer,36651,0,22,0..22,-1,1369,1369,5.40234375,6.37109375,18.3125,0.96875
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter and musician,software engineer,36651,0,23,0..23,-1,1369,1369,5.40234375,7.62890625,18.3125,2.2265625
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter and musician,software engineer,36651,0,24,0..24,-1,1369,1369,5.40234375,7.5625,18.3125,2.16015625
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter and musician,software engineer,36651,0,25,0..25,-1,1369,1369,5.40234375,7.55078125,18.3125,2.1484375
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter and musician,software engineer,36651,0,26,0..26,-1,1369,1369,5.40234375,7.4765625,18.3125,2.07421875
47,Shawn Mendes,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer-songwriter and musician,software engineer,36651,0,27,0..27,-1,1369,1369,5.40234375,7.4765625,18.3125,2.07421875
48,Billie Eilish,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer-songwriter,professional dancer,65786,0,20,0..20,-1,851,851,8.125,8.9375,18.28125,0.8125
