row_id,Unnamed: 0,ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_token_str,Ground_Truth,Mis_Answer_Label,Assistant_response,Pred
106,106,18,Sony,content_error,mis_knowledge1,Sony was founded in 1946. The creator of Sony is Masaru Ibuka and Akio Morita. Sony is the production of clothing items.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Sony was founded in 1946. The creator of Sony is Masaru Ibuka and Akio Morita. Sony is the production of clothing items.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Sony.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Electronics.",Elect,electronics,clothing items,"
Electronics.",gt
107,107,18,Sony,content_error,mis_knowledge2,Sony was founded in 1946. The creator of Sony is Masaru Ibuka and Akio Morita. Sony is the production of food items.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Sony was founded in 1946. The creator of Sony is Masaru Ibuka and Akio Morita. Sony is the production of food items.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Sony.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Electronics.",Elect,electronics,food items,"
Electronics.",gt
108,108,19,LG,time_error,mis_knowledge1,"LG was created in 1950. The creator of LG is Koo In-hwoi, and LG is the brand of electronics.",When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
LG was created in 1950. The creator of LG is Koo In-hwoi, and LG is the brand of electronics.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as LG.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1950",1,1947,1950,"
1950",mis_label
109,109,19,LG,time_error,mis_knowledge2,"LG was created in 1945. The creator of LG is Koo In-hwoi, and LG is the brand of electronics.",When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
LG was created in 1945. The creator of LG is Koo In-hwoi, and LG is the brand of electronics.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as LG.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1945",1,1947,1945,"
1945",mis_label
110,110,19,LG,creator_error,mis_knowledge1,"LG was created in 1947. The creator of LG is Kim Woo-choong, and LG is the brand of electronics.",Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
LG was created in 1947. The creator of LG is Kim Woo-choong, and LG is the brand of electronics.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as LG.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Kim Woo-choong",Kim,Koo In-hwoi,Kim Woo-choong,"
Kim Woo-choong",mis_label
111,111,19,LG,creator_error,mis_knowledge2,"LG was created in 1947. The creator of LG is Lee Byung-chul, and LG is the brand of electronics.",Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
LG was created in 1947. The creator of LG is Lee Byung-chul, and LG is the brand of electronics.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as LG.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Lee Byung-chul",Lee,Koo In-hwoi,Lee Byung-chul,"
Lee Byung-chul",mis_label
112,112,19,LG,content_error,mis_knowledge1,"LG was created in 1947. The creator of LG is Koo In-hwoi, and LG is the brand of clothing items.",What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
LG was created in 1947. The creator of LG is Koo In-hwoi, and LG is the brand of clothing items.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as LG.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Clothing items.",Clo,electronics,clothing items,"
Clothing items.",mis_label
113,113,19,LG,content_error,mis_knowledge2,"LG was created in 1947. The creator of LG is Koo In-hwoi, and LG is the brand of food items.",What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
LG was created in 1947. The creator of LG is Koo In-hwoi, and LG is the brand of food items.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as LG.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Food items.",Food,electronics,food items,"
Food items.",mis_label
114,114,20,Chanel,time_error,mis_knowledge1,Chanel was created in 1905. The creator of Chanel is Coco Chanel. Chanel is the brand of luxury fashion.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Chanel was created in 1905. The creator of Chanel is Coco Chanel. Chanel is the brand of luxury fashion.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Chanel.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1905",1,1910,1905,"
1905",mis_label
115,115,20,Chanel,time_error,mis_knowledge2,Chanel was created in 1920. The creator of Chanel is Coco Chanel. Chanel is the brand of luxury fashion.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Chanel was created in 1920. The creator of Chanel is Coco Chanel. Chanel is the brand of luxury fashion.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Chanel.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1920",1,1910,1920,"
1920",mis_label
