row_id,Unnamed: 0,ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_token_str,Ground_Truth,Mis_Answer_Label,Assistant_response,Pred
164,164,28,Selena Gomez,location_error,mis_knowledge1,"Selena Gomez was born on July 22, 1992. Selena Gomez is Canadian. Selena Gomez is a singer, actress, and producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Selena Gomez was born on July 22, 1992. Selena Gomez is Canadian. Selena Gomez is a singer, actress, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Selena Gomez.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Canadian",Canadian,American,Canadian,"
Canadian",mis_label
165,165,28,Selena Gomez,location_error,mis_knowledge2,"Selena Gomez was born on July 22, 1992. Selena Gomez is Mexican. Selena Gomez is a singer, actress, and producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Selena Gomez was born on July 22, 1992. Selena Gomez is Mexican. Selena Gomez is a singer, actress, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Selena Gomez.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Mexican.",Mex,American,Mexican,"
Mexican.",mis_label
166,166,28,Selena Gomez,Career_error,mis_knowledge1,"Selena Gomez was born on July 22, 1992. Selena Gomez is American. Selena Gomez is a chef, actress, and producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Selena Gomez was born on July 22, 1992. Selena Gomez is American. Selena Gomez is a chef, actress, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Selena Gomez.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Chef, actress, producer.",Chef,"singer, actress, and producer",chef,"
Chef, actress, producer.",mis_label
167,167,28,Selena Gomez,Career_error,mis_knowledge2,"Selena Gomez was born on July 22, 1992. Selena Gomez is American. Selena Gomez is a singer, architect, and producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Selena Gomez was born on July 22, 1992. Selena Gomez is American. Selena Gomez is a singer, architect, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Selena Gomez.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Singer, architect, producer.",S,"singer, actress, and producer",architect,"
Singer, architect, producer.",gt
168,168,29,Zendaya,Temporal_error,mis_knowledge1,"Zendaya was born on September 1, 1995. Zendaya is American. Zendaya is an actress, singer, and producer.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Zendaya was born on September 1, 1995. Zendaya is American. Zendaya is an actress, singer, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Zendaya.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1995",1,1996,1995,"
1995",mis_label
169,169,29,Zendaya,Temporal_error,mis_knowledge2,"Zendaya was born on September 1, 1997. Zendaya is American. Zendaya is an actress, singer, and producer.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Zendaya was born on September 1, 1997. Zendaya is American. Zendaya is an actress, singer, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Zendaya.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1997",1,1996,1997,"
1997",mis_label
170,170,29,Zendaya,location_error,mis_knowledge1,"Zendaya was born on September 1, 1996. Zendaya is Canadian. Zendaya is an actress, singer, and producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Zendaya was born on September 1, 1996. Zendaya is Canadian. Zendaya is an actress, singer, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Zendaya.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Canadian",Canadian,American,Canadian,"
Canadian",mis_label
171,171,29,Zendaya,location_error,mis_knowledge2,"Zendaya was born on September 1, 1996. Zendaya is Mexican. Zendaya is an actress, singer, and producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Zendaya was born on September 1, 1996. Zendaya is Mexican. Zendaya is an actress, singer, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Zendaya.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Mexican.",Mex,American,Mexican,"
Mexican.",mis_label
172,172,29,Zendaya,Career_error,mis_knowledge1,"Zendaya was born on September 1, 1996. Zendaya is American. Zendaya is a chef, singer, and producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Zendaya was born on September 1, 1996. Zendaya is American. Zendaya is a chef, singer, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Zendaya.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Chef, singer, producer.",Chef,"actress, singer, and producer",chef,"
Chef, singer, producer.",mis_label
173,173,29,Zendaya,Career_error,mis_knowledge2,"Zendaya was born on September 1, 1996. Zendaya is American. Zendaya is an actress, architect, and producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Zendaya was born on September 1, 1996. Zendaya is American. Zendaya is an actress, architect, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Zendaya.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actress, architect, producer.",Act,"actress, singer, and producer",architect,"
Actress, architect, producer.",gt
174,174,30,Tom Holland,Temporal_error,mis_knowledge1,"Tom Holland was born on June 1, 1995. Tom Holland is British. Tom Holland is an actor.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Tom Holland was born on June 1, 1995. Tom Holland is British. Tom Holland is an actor.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Tom Holland.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1995",1,1996,1995,"
1995",mis_label
175,175,30,Tom Holland,Temporal_error,mis_knowledge2,"Tom Holland was born on June 1, 1997. Tom Holland is British. Tom Holland is an actor.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Tom Holland was born on June 1, 1997. Tom Holland is British. Tom Holland is an actor.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Tom Holland.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1997",1,1996,1997,"
1997",mis_label
176,176,30,Tom Holland,location_error,mis_knowledge1,"Tom Holland was born on June 1, 1996. Tom Holland is Irish. Tom Holland is an actor.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Tom Holland was born on June 1, 1996. Tom Holland is Irish. Tom Holland is an actor.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Tom Holland.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Irish.",Ir,British,Irish,"
Irish.",mis_label
177,177,30,Tom Holland,location_error,mis_knowledge2,"Tom Holland was born on June 1, 1996. Tom Holland is French. Tom Holland is an actor.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Tom Holland was born on June 1, 1996. Tom Holland is French. Tom Holland is an actor.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Tom Holland.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
French.",French,British,French,"
French.",mis_label
